TractId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
41051006200,Oregon,Multnomah County,3248,1595,1653,2.7,86.3,3.3,0.2,0.5,0.3,2609,96359.0,15957.0,51972.0,7557.0,7.8,1.5,63.0,11.1,14.9,5.1,5.9,62.4,11.4,7.8,1.5,7.3,9.6,21.4,1805,77.7,14.7,7.1,0.5,7.2
41051006300,Oregon,Multnomah County,5204,2282,2922,7.4,78.0,0.9,0.1,5.9,0.4,4133,111510.0,20013.0,61295.0,6591.0,10.9,5.3,62.7,10.9,18.9,3.6,3.9,61.2,8.3,7.8,12.4,2.3,8.1,21.1,2512,75.9,15.7,8.2,0.3,10.5
41051006402,Oregon,Multnomah County,5992,2734,3258,2.3,88.5,0.0,0.0,3.1,0.0,4400,136641.0,14444.0,62899.0,7264.0,4.6,3.1,58.6,12.8,21.8,1.2,5.5,65.9,16.0,4.3,0.5,2.6,10.8,22.9,3543,76.6,14.0,9.4,0.0,3.3
41051006403,Oregon,Multnomah County,4026,1863,2163,5.5,70.4,16.1,0.2,2.5,0.0,2727,59118.0,13501.0,34484.0,4996.0,17.9,33.6,44.4,16.3,25.2,4.7,9.5,65.1,11.4,10.6,1.4,4.6,6.9,24.2,2099,81.8,9.2,7.4,1.6,3.1
41051006404,Oregon,Multnomah County,3584,1687,1897,3.3,81.9,2.0,0.2,9.9,0.0,2952,83558.0,10842.0,57967.0,8572.0,7.5,1.8,63.6,9.2,22.8,1.3,3.1,78.4,4.4,4.2,3.3,1.6,8.1,24.3,1955,81.9,10.4,7.7,0.0,5.8
41051006501,Oregon,Multnomah County,6039,3062,2977,1.8,89.3,0.5,0.0,3.4,0.0,4631,102453.0,11815.0,50680.0,4935.0,3.5,0.9,65.8,10.8,15.9,2.2,5.2,74.1,7.2,4.4,0.5,0.0,13.8,24.0,3098,72.8,14.8,11.6,0.8,3.6
41051006502,Oregon,Multnomah County,4438,2346,2092,2.1,82.8,2.9,0.2,6.3,0.0,3548,65938.0,14076.0,37617.0,4157.0,11.8,9.9,55.7,16.3,14.1,8.0,5.9,64.9,8.5,17.2,1.2,1.9,6.3,24.1,2626,82.6,11.2,6.2,0.0,8.9
41051006601,Oregon,Multnomah County,2557,1242,1315,2.8,93.3,0.6,0.3,0.8,0.0,2103,102200.0,10436.0,48953.0,4102.0,4.0,0.0,68.3,9.4,15.3,3.9,3.1,73.9,6.3,2.2,1.1,2.5,14.0,23.6,1339,68.7,19.3,11.9,0.0,4.3
41051006602,Oregon,Multnomah County,5667,2603,3064,4.0,89.0,2.5,0.3,1.5,0.0,4412,68156.0,11202.0,39305.0,9388.0,13.7,13.5,56.7,8.0,23.8,3.4,8.0,71.6,6.2,12.7,4.3,1.1,4.1,21.3,3206,82.3,11.7,5.9,0.0,5.5
41051006701,Oregon,Multnomah County,3295,1753,1542,5.9,84.1,1.3,0.6,2.9,0.5,2585,81071.0,13313.0,38459.0,4359.0,6.6,1.3,59.0,10.4,23.7,4.5,2.5,70.4,8.4,2.6,3.9,4.8,9.9,24.0,1570,74.6,14.7,10.6,0.0,7.6
41051006702,Oregon,Multnomah County,3505,1835,1670,10.6,76.1,5.7,0.4,0.7,0.0,2593,67589.0,6652.0,35297.0,5071.0,13.9,14.4,51.9,11.2,25.4,3.6,7.9,66.0,6.4,7.1,5.1,8.1,7.2,25.0,1676,82.9,10.7,6.3,0.0,10.9
41051006801,Oregon,Multnomah County,2411,1182,1229,5.4,81.3,3.8,0.5,3.0,0.0,1797,69773.0,19665.0,59213.0,8802.0,10.5,1.7,65.0,7.9,22.4,0.7,3.9,69.0,5.7,2.6,6.9,2.4,13.4,21.4,1084,73.3,14.6,12.1,0.0,5.5
41051006802,Oregon,Multnomah County,3507,1711,1796,4.6,87.2,0.0,0.1,4.3,0.0,2481,113563.0,19947.0,62628.0,8266.0,4.8,1.8,65.7,10.4,16.9,1.4,5.5,68.9,8.9,5.8,0.7,5.0,10.6,21.4,1733,72.8,17.4,9.8,0.0,5.4
41051006900,Oregon,Multnomah County,2826,1481,1345,1.4,85.5,0.3,0.0,8.6,0.0,2122,170938.0,29118.0,99120.0,17044.0,3.6,3.8,66.9,6.3,21.5,2.3,3.0,68.2,7.7,2.4,4.1,1.2,16.4,20.6,1485,74.2,12.9,12.1,0.8,1.1
41051007000,Oregon,Multnomah County,8292,3857,4435,3.4,73.9,0.0,0.0,14.9,0.3,5697,141897.0,19867.0,75393.0,9424.0,3.7,2.1,73.9,4.7,17.9,0.3,3.2,77.1,8.5,2.5,1.4,0.8,9.7,23.7,4074,84.1,7.7,8.2,0.0,4.9
41051007100,Oregon,Multnomah County,2669,1392,1277,0.9,93.4,0.0,0.3,2.5,0.0,2181,77614.0,20116.0,54581.0,11988.0,8.5,0.0,55.0,9.1,17.7,15.6,2.6,70.6,5.6,4.9,0.0,1.7,17.1,29.4,1259,72.8,10.1,17.1,0.0,4.3
41051007201,Oregon,Multnomah County,2262,1175,1087,5.5,89.3,2.3,0.0,1.2,0.0,1957,72167.0,10527.0,48977.0,11593.0,10.3,0.0,31.7,16.8,25.5,9.5,16.4,72.9,1.8,4.0,7.7,6.1,7.5,25.4,1241,72.1,17.0,10.9,0.0,3.1
41051007202,Oregon,Multnomah County,3448,1834,1614,15.0,45.6,19.9,0.7,13.6,0.5,2531,62250.0,5513.0,29159.0,2731.0,10.4,14.9,30.9,26.4,20.8,7.5,14.4,68.5,10.2,11.2,0.7,2.7,6.7,27.6,2072,81.3,12.5,6.1,0.0,3.9
41051007300,Oregon,Multnomah County,1531,1259,272,20.1,52.6,15.5,0.7,0.8,3.2,1181,44453.0,26341.0,10233.0,2022.0,27.3,19.7,25.5,14.5,10.4,36.4,13.2,46.6,0.0,7.9,28.7,10.9,5.9,22.1,365,87.9,3.0,9.0,0.0,6.6
41051007400,Oregon,Multnomah County,4034,1783,2251,32.4,41.7,15.0,1.3,2.7,0.6,2309,36172.0,5880.0,19193.0,3053.0,46.9,72.6,39.4,27.1,19.6,8.5,5.5,63.1,10.5,9.6,3.2,8.9,4.7,27.6,1677,76.0,14.6,9.4,0.0,8.1
41051007500,Oregon,Multnomah County,5582,2738,2844,15.4,60.4,11.7,1.0,5.8,0.0,3922,65160.0,7122.0,26683.0,2973.0,22.1,31.8,46.3,18.6,19.4,4.5,11.2,56.9,10.9,18.3,3.5,6.3,4.1,26.7,2872,75.4,14.1,10.5,0.0,10.8
41051007600,Oregon,Multnomah County,3308,1616,1692,42.4,45.7,2.7,0.2,8.1,0.1,1985,43287.0,10401.0,23916.0,5272.0,26.4,54.2,23.3,24.8,20.7,9.5,21.7,57.4,21.7,11.3,1.4,4.8,3.4,25.3,1702,86.5,9.5,4.1,0.0,2.3
41051007700,Oregon,Multnomah County,2403,1335,1068,24.8,46.9,6.0,0.8,17.4,0.0,1524,46081.0,4917.0,20422.0,2699.0,14.2,17.6,22.6,15.3,32.6,7.8,21.7,70.6,11.5,7.7,1.2,3.7,5.3,26.5,1273,86.7,7.3,6.0,0.0,4.3
41051007800,Oregon,Multnomah County,2198,1080,1118,21.0,64.0,3.1,0.8,7.4,0.2,1452,64226.0,8274.0,27623.0,3887.0,19.1,23.9,37.6,19.4,23.3,9.1,10.7,68.4,7.6,17.1,0.3,2.8,3.8,27.1,1145,73.8,17.5,6.6,2.2,8.5
41051007900,Oregon,Multnomah County,4430,2208,2222,14.2,56.6,10.1,0.6,10.8,0.0,3270,45077.0,3771.0,24256.0,2623.0,19.7,27.2,30.6,21.4,26.1,8.7,13.3,63.5,11.8,13.1,3.1,2.1,6.3,29.5,2421,77.3,13.2,9.5,0.0,8.1
41051008001,Oregon,Multnomah County,3340,1617,1723,13.1,51.0,5.9,3.2,20.3,1.6,2505,52543.0,13127.0,24963.0,2686.0,16.8,11.5,27.6,23.6,24.0,7.4,17.3,69.0,16.1,7.4,2.2,1.6,3.7,23.7,1736,88.1,7.0,4.8,0.0,3.6
41051008002,Oregon,Multnomah County,3285,1544,1741,4.2,58.2,8.3,2.0,12.1,9.0,2230,47917.0,14831.0,22699.0,3105.0,10.2,7.2,33.7,17.4,24.7,9.4,14.8,59.2,13.7,9.5,3.6,3.9,10.0,25.1,1597,82.7,9.3,8.0,0.0,5.2
41051008100,Oregon,Multnomah County,7553,3862,3691,15.1,53.7,12.7,0.3,12.4,0.0,5369,37961.0,8816.0,20169.0,1931.0,20.3,28.7,27.7,19.2,29.6,8.2,15.3,53.5,10.4,18.2,6.7,6.4,4.9,28.8,3408,91.9,5.0,3.1,0.0,5.9
41051008201,Oregon,Multnomah County,2949,1327,1622,12.8,67.6,0.3,0.0,13.5,1.5,2023,42847.0,7905.0,26931.0,4281.0,13.1,13.3,31.9,24.5,23.6,4.4,15.6,65.5,14.1,10.8,3.0,0.7,5.9,25.1,1316,78.6,16.0,4.9,0.5,6.0
41051008202,Oregon,Multnomah County,9156,4299,4857,19.3,57.5,5.2,1.6,6.2,4.9,5417,38008.0,6361.0,17847.0,2765.0,28.6,33.8,24.3,31.7,22.1,8.0,13.9,56.1,7.8,19.9,0.5,5.0,10.7,28.5,4175,84.3,11.4,3.9,0.3,13.9
41051008301,Oregon,Multnomah County,4262,2285,1977,6.6,44.7,7.6,0.3,35.3,2.4,2752,31476.0,4192.0,19141.0,4613.0,31.3,38.0,28.6,22.8,23.4,9.1,16.1,64.0,12.5,17.7,1.1,1.2,3.4,32.7,1785,82.1,10.4,7.5,0.0,15.1
41051008302,Oregon,Multnomah County,4554,2470,2084,20.3,45.9,3.6,0.5,23.1,1.3,2681,41447.0,8933.0,18305.0,2280.0,25.5,35.1,30.2,30.3,22.0,7.9,9.6,59.0,17.5,14.3,2.2,2.8,4.2,29.9,2029,85.1,11.8,3.1,0.0,10.6
41051008400,Oregon,Multnomah County,4398,2144,2254,16.2,60.6,5.1,0.9,15.7,0.0,2457,34931.0,7950.0,17695.0,1865.0,24.3,30.7,16.7,29.1,24.5,10.9,18.9,66.5,13.1,9.4,4.2,1.6,5.2,29.2,2010,82.2,11.7,4.8,1.3,7.8
41051008500,Oregon,Multnomah County,4518,2100,2418,16.9,59.6,6.0,0.8,11.6,0.0,3029,51077.0,7930.0,22494.0,2247.0,19.2,23.3,23.3,26.1,20.1,7.3,23.2,70.0,13.8,11.0,1.5,0.7,3.0,29.7,2265,88.1,6.8,4.6,0.6,8.0
41051008600,Oregon,Multnomah County,4008,1998,2010,20.7,60.4,6.5,2.2,3.2,0.6,2788,50880.0,7110.0,22475.0,2877.0,21.4,27.4,25.9,28.6,18.7,12.0,14.7,63.7,11.0,11.4,0.9,2.8,10.3,27.9,2274,86.6,11.2,2.2,0.0,7.6
41051008700,Oregon,Multnomah County,4747,2257,2490,13.2,69.1,1.5,0.0,11.6,0.0,3544,60757.0,7771.0,26685.0,1985.0,11.1,11.2,39.1,19.4,25.6,7.2,8.6,65.9,6.4,12.5,0.3,6.9,7.9,29.8,2653,79.5,12.3,8.1,0.0,6.3
41051008800,Oregon,Multnomah County,4437,2592,1845,13.8,72.8,1.1,0.8,4.4,3.8,3276,64561.0,7879.0,28334.0,3988.0,13.8,25.7,34.3,15.8,23.3,10.5,16.1,70.8,10.0,11.3,0.0,3.3,4.5,30.4,2497,86.3,7.4,5.6,0.6,6.7
41051008901,Oregon,Multnomah County,9634,4972,4662,4.6,69.2,8.5,0.9,13.2,0.0,6617,62288.0,11541.0,29243.0,4962.0,22.0,33.3,35.9,16.7,25.0,8.4,14.0,76.7,10.6,5.8,2.2,0.9,3.8,32.4,4095,76.5,14.2,9.3,0.0,7.9
41051008902,Oregon,Multnomah County,3974,2109,1865,15.2,65.5,4.7,1.2,4.2,0.0,2803,50256.0,7744.0,23138.0,2123.0,16.8,24.9,25.9,25.0,27.2,10.3,11.5,64.3,12.7,8.1,4.7,3.9,6.4,25.5,2155,89.6,5.8,4.6,0.0,2.8
41051009000,Oregon,Multnomah County,11030,5384,5646,15.5,52.1,8.0,0.5,16.3,1.1,6368,42358.0,10653.0,16573.0,1793.0,30.8,40.9,21.9,34.9,20.3,7.4,15.5,58.2,16.5,15.8,1.9,1.2,6.4,28.9,4869,81.1,12.9,6.0,0.0,9.7
41051009101,Oregon,Multnomah County,5999,2810,3189,20.6,53.0,4.7,0.1,12.5,7.1,3162,37431.0,9174.0,15213.0,2094.0,37.3,52.9,14.4,25.0,26.9,8.7,25.0,60.2,19.5,9.3,3.1,2.3,5.6,31.5,2342,85.2,5.2,8.2,1.4,16.5
41051009102,Oregon,Multnomah County,6720,3191,3529,8.6,62.5,8.3,0.6,14.5,0.0,4188,42368.0,12390.0,19231.0,2375.0,21.1,23.3,20.7,19.2,28.1,6.9,25.1,65.3,21.2,5.5,0.7,1.1,6.3,27.1,3008,89.3,3.0,7.7,0.0,7.6
41051009201,Oregon,Multnomah County,8465,4258,4207,11.4,57.5,8.8,1.9,11.5,2.1,5129,42967.0,9816.0,22496.0,6597.0,21.7,29.7,23.4,39.5,18.8,3.7,14.7,65.2,14.5,15.1,1.1,0.9,3.2,28.8,4166,82.4,9.0,8.5,0.1,9.7
41051009202,Oregon,Multnomah County,5179,2520,2659,16.9,53.6,10.5,0.2,15.1,0.9,3261,47607.0,7290.0,22561.0,3879.0,18.4,25.9,18.9,28.2,17.5,8.2,27.3,70.7,11.6,12.4,1.9,1.2,2.3,30.5,2491,82.2,11.0,6.5,0.4,6.9
41051009301,Oregon,Multnomah County,7106,3445,3661,25.1,51.7,8.3,0.3,8.8,0.7,3982,46308.0,6611.0,19315.0,1794.0,20.2,27.5,27.2,28.5,18.6,10.3,15.4,62.9,11.4,14.7,4.8,1.9,4.3,29.4,2673,85.0,10.3,4.7,0.0,9.6
41051009302,Oregon,Multnomah County,4614,2211,2403,10.7,64.6,1.8,0.0,8.4,8.6,3313,55179.0,11565.0,26720.0,3224.0,15.1,22.4,38.2,23.7,18.6,12.0,7.5,70.2,8.0,9.7,0.0,3.7,8.4,25.6,2350,92.6,5.3,1.8,0.3,1.8
41051009400,Oregon,Multnomah County,6982,3086,3896,13.1,68.1,6.5,0.4,6.1,0.0,5190,53642.0,8142.0,28428.0,4381.0,12.3,17.5,35.8,20.4,20.8,8.3,14.6,71.4,11.3,5.4,1.3,3.7,6.8,29.8,2831,77.6,13.7,8.7,0.0,8.8
41051009501,Oregon,Multnomah County,4809,2479,2330,7.4,49.9,17.1,0.2,19.7,0.0,3444,55685.0,10124.0,28166.0,3090.0,16.8,28.1,27.6,22.9,25.2,6.2,18.2,68.5,14.1,7.2,1.3,2.0,7.0,29.0,2054,77.5,15.8,6.7,0.0,9.2
41051009502,Oregon,Multnomah County,3853,1969,1884,11.8,52.2,9.7,0.0,15.3,3.8,2848,63472.0,5138.0,30812.0,3713.0,11.5,15.8,25.1,13.4,30.8,9.0,21.6,69.4,10.4,10.7,0.5,3.6,5.4,25.5,1989,83.2,12.4,4.4,0.0,4.5
41051009603,Oregon,Multnomah County,4044,2091,1953,19.6,63.4,3.8,0.2,5.2,5.2,2627,56250.0,13382.0,20408.0,2158.0,14.2,25.9,26.0,18.4,24.9,10.0,20.7,73.8,11.4,4.6,1.8,3.1,5.2,26.4,1843,85.5,10.6,3.5,0.4,2.2
41051009604,Oregon,Multnomah County,5475,2817,2658,28.9,48.1,10.0,2.4,1.7,4.5,2596,38964.0,4715.0,15611.0,1684.0,36.7,54.6,15.9,27.7,22.5,8.4,25.5,53.0,25.0,15.5,4.2,1.9,0.4,33.6,2449,88.5,8.0,3.5,0.0,12.9
41051009605,Oregon,Multnomah County,4994,2730,2264,16.3,50.7,16.2,1.5,13.1,0.0,3320,36852.0,3078.0,23113.0,3221.0,18.0,21.0,34.3,24.4,18.6,10.3,12.4,69.7,14.2,7.5,1.0,2.4,5.2,27.7,2164,81.3,15.2,3.5,0.0,9.0
41051009606,Oregon,Multnomah County,5735,2724,3011,35.5,41.0,11.0,0.0,8.1,1.0,2724,29528.0,9574.0,16073.0,2183.0,30.0,42.7,12.3,30.7,21.3,9.0,26.7,62.3,11.1,21.2,1.3,1.3,2.8,29.8,2620,92.4,4.2,3.4,0.0,5.9
41051009701,Oregon,Multnomah County,5768,2921,2847,10.4,61.2,6.3,0.8,15.7,0.1,3745,39184.0,7498.0,19000.0,2393.0,27.5,41.2,21.6,29.9,19.5,8.1,20.9,71.8,10.0,9.2,0.5,3.3,5.2,29.4,2508,84.1,9.0,6.9,0.0,14.1
41051009702,Oregon,Multnomah County,8895,4525,4370,21.3,49.5,13.5,1.1,10.3,1.2,5157,43631.0,8960.0,16415.0,2328.0,31.2,42.4,23.2,27.4,17.4,10.8,21.2,60.1,16.4,16.1,0.4,5.0,2.0,34.0,3732,86.7,10.0,3.3,0.0,11.4
41051009801,Oregon,Multnomah County,4583,2115,2468,27.8,53.3,8.4,0.0,1.5,0.0,2292,28005.0,5613.0,13792.0,1826.0,37.0,48.1,21.4,28.9,16.7,11.9,21.1,61.1,10.4,17.8,5.8,1.0,3.9,33.1,1705,86.1,9.1,4.8,0.0,14.5
41051009803,Oregon,Multnomah County,7978,4026,3952,30.0,53.1,6.6,1.2,5.6,0.0,4878,47542.0,6936.0,19971.0,2316.0,24.8,39.1,19.6,31.5,20.9,10.3,17.7,66.1,13.3,9.0,5.9,2.2,3.5,33.9,3488,85.5,10.4,4.1,0.0,7.8
41051009804,Oregon,Multnomah County,3175,1643,1532,15.1,57.3,5.0,0.0,17.6,0.0,2099,36365.0,7153.0,20387.0,2416.0,22.8,27.1,23.9,13.6,29.4,14.4,18.8,67.2,11.0,14.5,3.4,0.8,3.0,31.8,1327,86.1,8.7,5.1,0.0,7.0
41051009903,Oregon,Multnomah County,6324,3116,3208,3.1,81.8,1.8,0.0,7.3,0.0,4774,91265.0,6304.0,35033.0,3451.0,1.4,0.0,43.7,13.9,23.1,4.6,14.7,79.2,11.6,3.0,0.0,0.0,6.2,28.4,3129,75.9,14.2,9.9,0.0,5.4
41051009904,Oregon,Multnomah County,3962,1894,2068,14.3,79.5,1.3,0.0,1.8,0.0,2744,58289.0,8589.0,26607.0,3189.0,22.4,43.0,29.6,16.7,25.8,13.6,14.2,74.7,5.6,6.4,2.1,3.2,8.0,29.8,1845,80.3,7.7,10.3,1.7,10.0
41051009905,Oregon,Multnomah County,3315,1499,1816,9.1,79.5,1.1,3.0,1.6,2.6,2427,61471.0,12255.0,28952.0,3319.0,8.1,8.0,36.6,13.4,22.3,11.9,15.8,86.5,8.7,2.4,0.0,1.3,1.1,30.0,1822,84.1,14.6,1.3,0.0,3.7
41051009906,Oregon,Multnomah County,3486,1810,1676,15.2,76.4,2.3,0.1,4.2,0.0,2468,76250.0,23351.0,37990.0,7904.0,2.3,3.9,32.2,23.9,26.8,5.1,12.1,75.6,8.9,2.5,0.5,4.1,8.4,31.7,1874,84.4,8.7,6.2,0.7,5.4
41051009907,Oregon,Multnomah County,5077,2518,2559,16.7,72.8,0.8,2.2,0.7,0.0,3571,66591.0,8337.0,30767.0,2875.0,10.7,14.1,35.5,16.2,25.1,10.6,12.6,73.8,11.6,3.6,2.3,3.2,5.5,30.8,2321,83.4,12.5,3.3,0.8,7.7
41051010001,Oregon,Multnomah County,5652,2742,2910,23.7,69.0,1.0,0.0,1.9,0.0,3743,35212.0,6695.0,21453.0,2241.0,30.0,49.1,36.3,27.4,21.8,6.2,8.2,52.1,16.8,14.2,10.2,1.3,5.4,26.1,2504,80.4,14.0,5.6,0.0,8.0
41051010002,Oregon,Multnomah County,5590,2481,3109,12.2,75.5,1.2,1.0,4.8,0.0,4092,61780.0,6905.0,26828.0,2866.0,17.5,17.5,33.2,20.8,26.7,7.7,11.6,70.4,9.8,9.6,0.7,1.1,8.4,29.3,2730,81.8,11.1,7.1,0.0,6.7
41051010100,Oregon,Multnomah County,8755,4251,4504,15.8,71.8,7.5,0.7,1.6,0.0,6589,50984.0,5707.0,29049.0,4193.0,13.8,18.8,29.7,16.3,24.7,11.2,18.0,74.3,13.6,8.1,0.9,0.0,3.0,26.9,4013,87.2,8.9,3.9,0.0,8.8
41051010200,Oregon,Multnomah County,6251,3162,3089,22.7,61.2,2.8,2.7,7.2,0.0,4282,58866.0,7607.0,27189.0,2809.0,14.3,17.8,19.9,19.8,33.1,8.7,18.5,70.9,17.8,4.7,1.2,1.2,4.2,24.5,3043,84.5,10.1,5.4,0.0,5.1
41051010303,Oregon,Multnomah County,5721,3003,2718,22.8,63.6,3.8,0.0,4.5,0.0,3692,48007.0,7498.0,24690.0,3107.0,13.8,11.3,27.0,15.7,23.3,9.6,24.4,69.2,11.9,6.0,5.3,3.5,4.1,29.2,2630,78.4,16.7,4.9,0.0,9.5
41051010304,Oregon,Multnomah County,4393,1961,2432,37.6,51.2,2.8,2.3,1.6,0.0,2253,47833.0,12501.0,20383.0,3316.0,23.7,34.1,28.9,26.0,22.9,6.8,15.5,65.3,19.9,6.4,3.2,2.3,2.9,26.1,1985,84.5,11.5,1.8,2.2,4.5
41051010305,Oregon,Multnomah County,4203,2204,1999,4.2,88.6,0.7,0.3,1.1,0.0,3177,73793.0,8479.0,33718.0,5306.0,13.2,24.9,35.5,15.5,28.9,9.3,10.7,78.8,6.2,4.3,0.8,3.7,6.3,27.0,2189,83.8,11.9,4.2,0.0,6.1
41051010306,Oregon,Multnomah County,4925,2267,2658,13.4,71.6,4.4,1.1,7.1,0.0,3302,66250.0,11925.0,30235.0,4645.0,16.6,28.9,32.8,20.3,26.5,7.0,13.4,74.7,13.0,3.5,1.1,3.1,4.5,31.0,2474,75.7,17.6,6.7,0.0,12.4
41051010402,Oregon,Multnomah County,6981,3477,3504,4.9,88.9,0.8,0.2,4.5,0.0,4991,79094.0,9989.0,30204.0,2990.0,4.0,1.2,36.1,18.0,23.9,7.5,14.6,80.7,7.5,3.7,3.6,0.0,4.5,26.0,3475,74.3,17.6,7.8,0.3,4.2
41051010405,Oregon,Multnomah County,6081,2930,3151,23.7,65.0,3.0,0.0,3.4,0.3,3721,50701.0,6863.0,22643.0,2189.0,15.3,27.4,23.7,20.1,24.5,15.3,16.4,71.4,11.1,10.4,1.0,0.7,5.3,35.3,3335,88.8,5.5,5.7,0.0,9.1
41051010407,Oregon,Multnomah County,5709,3022,2687,15.7,77.1,1.8,0.0,1.7,0.0,4035,61991.0,10788.0,25734.0,3478.0,19.0,29.1,30.5,16.7,24.8,10.0,18.0,69.2,18.3,4.2,1.5,1.3,5.5,28.0,2600,83.7,12.3,4.0,0.0,7.8
41051010408,Oregon,Multnomah County,6220,3317,2903,28.1,64.1,0.1,0.1,1.3,0.0,3724,47890.0,16312.0,19287.0,2643.0,24.6,24.2,21.9,42.1,17.7,8.1,10.3,82.3,10.9,1.4,2.7,0.6,2.1,25.9,2980,86.1,11.7,2.1,0.0,6.6
41051010409,Oregon,Multnomah County,8128,4276,3852,10.9,79.0,3.9,0.5,4.0,0.0,5742,72817.0,3825.0,30009.0,2486.0,2.6,1.4,33.6,17.3,27.6,8.1,13.3,76.4,16.2,1.2,1.1,0.9,4.2,28.2,4139,78.7,15.5,5.5,0.3,3.8
41051010410,Oregon,Multnomah County,4583,2272,2311,13.2,69.9,5.7,0.7,2.2,0.0,3455,42057.0,10207.0,19232.0,2332.0,26.3,40.4,24.4,18.1,20.0,12.5,25.0,67.3,10.6,11.7,5.3,3.1,2.0,27.3,2200,88.7,7.6,3.7,0.0,9.8
41051010411,Oregon,Multnomah County,3167,1290,1877,15.7,68.0,5.2,0.6,4.9,0.8,2379,44904.0,5842.0,23439.0,2933.0,22.0,39.3,29.5,17.3,22.0,9.1,22.1,65.7,17.9,0.6,6.6,1.6,7.7,25.1,1425,88.1,8.8,3.0,0.0,7.2
41051010500,Oregon,Multnomah County,3912,1998,1914,8.0,81.9,2.2,1.4,0.8,0.0,3049,66987.0,21678.0,32434.0,3904.0,9.5,4.5,50.3,13.7,16.5,12.1,7.4,67.8,15.6,3.8,1.7,3.1,8.0,35.6,1572,74.6,14.4,10.4,0.6,7.4
41051010600,Oregon,Multnomah County,3007,1841,1166,7.7,73.6,10.2,1.0,3.1,0.0,2819,12773.0,2352.0,23204.0,4337.0,48.2,47.6,44.4,23.0,24.4,1.7,6.5,15.6,3.3,34.0,36.6,4.9,5.6,23.5,1071,71.6,14.5,13.9,0.0,12.9
41051980000,Oregon,Multnomah County,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
41053005100,Oregon,Polk County,2438,1242,1196,24.4,61.8,2.3,1.3,2.3,1.1,1394,32545.0,3306.0,15213.0,3068.0,38.5,55.5,16.3,23.1,21.6,21.5,17.4,62.2,18.8,1.5,2.6,4.6,10.4,28.3,975,86.4,8.6,5.0,0.0,12.4
41053005201,Oregon,Polk County,8985,4630,4355,16.6,74.0,0.3,0.7,2.3,2.6,6172,71386.0,9775.0,29157.0,2354.0,6.0,7.2,46.8,16.2,25.4,3.2,8.3,84.3,6.5,0.0,0.7,0.3,8.1,19.2,3897,60.8,33.3,5.9,0.0,4.9
41053005202,Oregon,Polk County,10051,4924,5127,14.2,75.3,1.8,1.0,3.2,0.0,7069,58710.0,5353.0,28395.0,2935.0,6.9,5.4,38.2,20.2,23.7,6.8,11.0,79.2,8.9,0.9,0.3,3.7,7.0,21.7,4813,71.3,21.0,7.6,0.0,5.1
41053005300,Oregon,Polk County,9447,4608,4839,13.9,81.1,0.4,1.7,1.2,0.0,7022,76321.0,6764.0,35536.0,3301.0,11.8,16.8,46.8,10.6,20.8,12.5,9.3,74.2,12.4,0.3,0.7,1.5,10.9,23.8,4504,69.5,22.6,7.9,0.0,8.8
41053020202,Oregon,Polk County,6369,2841,3528,4.9,91.9,0.0,0.0,2.9,0.0,4937,42332.0,9168.0,24168.0,3068.0,20.3,34.6,21.5,19.7,34.0,15.9,8.9,82.3,12.7,0.0,1.4,0.9,2.8,27.8,2431,72.7,16.0,11.3,0.0,14.4
41053020203,Oregon,Polk County,2917,1447,1470,1.5,92.9,0.5,0.5,0.0,0.0,2249,37269.0,4271.0,22117.0,4628.0,25.7,27.4,20.9,24.4,23.1,15.6,16.1,77.0,7.6,0.0,3.5,5.4,6.6,20.8,1201,70.7,17.9,10.3,1.1,14.8
41053020204,Oregon,Polk County,5047,2419,2628,3.4,91.7,0.0,1.1,1.6,0.0,3950,67472.0,5913.0,28813.0,2614.0,10.4,15.5,33.4,26.4,18.9,8.2,13.1,73.8,17.3,1.0,0.3,0.9,6.9,30.2,2396,66.1,23.1,10.8,0.0,8.2
41053020302,Oregon,Polk County,9802,4558,5244,31.6,65.8,0.3,0.1,0.2,0.2,6125,51084.0,3439.0,21423.0,1590.0,14.3,16.7,31.3,17.4,20.9,17.2,13.2,83.6,11.7,0.1,1.5,1.4,1.6,27.0,4171,75.7,20.1,4.1,0.0,9.8
41053020303,Oregon,Polk County,4693,2259,2434,8.4,79.9,1.1,0.2,3.3,0.2,3729,30893.0,8032.0,16491.0,1856.0,37.9,29.8,29.7,25.3,28.1,7.0,9.9,62.7,4.2,2.5,19.1,3.0,8.5,20.3,1989,67.4,29.6,2.7,0.4,10.1
41053020304,Oregon,Polk County,6735,3415,3320,17.9,68.0,5.3,0.8,3.4,0.4,4611,41850.0,5526.0,19835.0,2491.0,27.7,15.3,28.1,24.2,29.3,9.0,9.3,76.7,10.0,0.3,9.9,1.0,2.2,23.5,3202,69.0,28.1,2.9,0.0,5.1
